Company,Indicator,Context,Metric,Metric Unit,Latest Year
ABSA Group Limited,Employees,"60 27 Board tenure Average tenure = 4 4 4 0 – 3 years = 9 9 1 9 4 – 6 years = 3 3 8 4 7 – 9 years  2 3 2 2 10+ years – 2 1 Average age  61 60 60 58 40 – 49 years  2 3 3 4 50 – 59 years = 3 3 3 5 60 – 69 years = 8 8 8 5 70+ years = 1 1 2 2 Executive committee Total number of exco members  14 10 8 11 Executive directors = 2 2 2 3 Prescribed officers = 5 2 2 2 Ex-officio member = 1 1 1 1 Women exco members  3 2 1 2 AIC exco members  8 4 3 5 Tenure in the Executive Committee 0 – 3 years  11 6 5 8 4 – 6 years  1 2 3 2 7 – 9 years = 2 2 1 1 Tenure at Absa 0 – 10 years  4 2 4 6 11 – 20 years  7 6 3 4 > 21 years  3 2 2 1Environment Social Tax Governance ShareholdersAbsa Group Limited  2022 E nvironmental, Social and Governance Indicators25 Environment Social Tax Governance Shareholders Indicator Trend 2022 2021 2020 2019 Ethics Employees completing the Absa Way Code of Ethics training (%) 98.5 n/a 92.0 96.5 Employees completing Preventing Financial Crime training (%)  98.5 98.2 98.6 96.5 Whistleblowing – reported cases = 416 416 312 408 Whistleblowing – still under investigation  131 103 Whistleblowing – substantiated cases  105 112 83 38 Whistleblowing – unsubstantiated cases  180 201 Disciplinary cases reported  1 690 1 577 1 498 Disciplinary cases concluded  1 480 961 1 482 1 712 of which were due to ethical breaches  422 414 317 394 Disciplinary cases ongoing  210 616 16 Regulatory fines (Rm)  3.7 2.1 9.6 9.8 Remuneration Vote for Remuneration Implementation Report (%) ",21,years,2022
ABSA Group Limited,Employees,"60 27 Board tenure Average tenure = 4 4 4 0 – 3 years = 9 9 1 9 4 – 6 years = 3 3 8 4 7 – 9 years  2 3 2 2 10+ years – 2 1 Average age  61 60 60 58 40 – 49 years  2 3 3 4 50 – 59 years = 3 3 3 5 60 – 69 years = 8 8 8 5 70+ years = 1 1 2 2 Executive committee Total number of exco members  14 10 8 11 Executive directors = 2 2 2 3 Prescribed officers = 5 2 2 2 Ex-officio member = 1 1 1 1 Women exco members  3 2 1 2 AIC exco members  8 4 3 5 Tenure in the Executive Committee 0 – 3 years  11 6 5 8 4 – 6 years  1 2 3 2 7 – 9 years = 2 2 1 1 Tenure at Absa 0 – 10 years  4 2 4 6 11 – 20 years  7 6 3 4 > 21 years  3 2 2 1Environment Social Tax Governance ShareholdersAbsa Group Limited  2022 E nvironmental, Social and Governance Indicators25 Environment Social Tax Governance Shareholders Indicator Trend 2022 2021 2020 2019 Ethics Employees completing the Absa Way Code of Ethics training (%) 98.5 n/a 92.0 96.5 Employees completing Preventing Financial Crime training (%)  98.5 98.2 98.6 96.5 Whistleblowing – reported cases = 416 416 312 408 Whistleblowing – still under investigation  131 103 Whistleblowing – substantiated cases  105 112 83 38 Whistleblowing – unsubstantiated cases  180 201 Disciplinary cases reported  1 690 1 577 1 498 Disciplinary cases concluded  1 480 961 1 482 1 712 of which were due to ethical breaches  422 414 317 394 Disciplinary cases ongoing  210 616 16 Regulatory fines (Rm)  3.7 2.1 9.6 9.8 Remuneration Vote for Remuneration Implementation Report (%) ",96.5,Employees,2022
Accelerate Property Fund LTD,Employees,"Provided employment stability to 61 employees,  including external management companiesInitiated programmes and mentorships relating to  future skills  Property management expertise retained 86,1% tenants and reduced vacancies from  21,2% in 2022 to 16,4% in 2023R166 million total procurement spend R1,3 million total corporate social  investment (CSI) spendT otal Fund gross   lettable area (GLA) 380 362m²  (2022: 415 428m²)Contractual escalation  7,6%  (2022: 7,0%)Weighted average lease   expiry (WALE)",61,employees,2022
Accelerate Property Fund LTD,Human capital,"3,3 years  (2022: 3,9 years)Financial capital  Manufactured capital  Social and relationship capital  Intellectual capital Human capital  Natural capital  12 Integrated report 2023 13 Accelerate Property FundCedar SquareOur company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statementsIntegrated report 2023 15 Our company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statements 14 Leadership    review Accelerate Property Fund16 Chairperson’s review 18 Joint CEO’s review 20 Interim CFO’s reviewFourways MallIntegrated report 2023 17 Our company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statements Accelerate Property Fund 16 Chairperson’s review Our Board of Directors is cohesive and  committed to ensuring stabilisation as we   navigate change and streamline the business  for future growth – Mr TT Mboweni.",3,years,2023
Accelerate Property Fund LTD,Human capital,"3,3 years  (2022: 3,9 years)Financial capital  Manufactured capital  Social and relationship capital  Intellectual capital Human capital  Natural capital  12 Integrated report 2023 13 Accelerate Property FundCedar SquareOur company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statementsIntegrated report 2023 15 Our company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statements 14 Leadership    review Accelerate Property Fund16 Chairperson’s review 18 Joint CEO’s review 20 Interim CFO’s reviewFourways MallIntegrated report 2023 17 Our company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statements Accelerate Property Fund 16 Chairperson’s review Our Board of Directors is cohesive and  committed to ensuring stabilisation as we   navigate change and streamline the business  for future growth – Mr TT Mboweni.",9,years,2023
Accelerate Property Fund LTD,Employees,"Despite difficult trading circumstances, our key performance achievements during the year  included the following:  —We retained cash within APF by successfully concluding a DRIP in June 2022, whereby 83% of shareholders  elected to reinvest   —We refinanced R1,0 billion of Bank and DCM debt   —We reduced total debt from R4,6 billion to R4,5 billion through non-core property sales completed of R146 million   —We signed an additional R292 million on non-core property sales   —We successfully negotiated temporary ICR and LTV covenant relief with funders   —We created undrawn reserves of R218 million   —We introduced R750 million of new DCM funding, replacing existing debt  —We are 75,6% hedged with a SWAP expiry profile in excess of 2 years Given the often challenging and uncertain macro-economic environment we are operating in, it remains important  for an effective realisation and deliverance of our business strategy, and as such, the committee acknowledges  the need to ensure that our remuneration structures achieve the objectives of attracting, motivating, retaining and  rewarding high-calibre employees.",2,years,2022
Acsion,Employees,2023 2022 Number of employees 412 143 Female employees 55% 45% Average age 37 years 33 years Average tenure* 16 months 4 years Amount spent on training and development: R348 000 *   Decreased due to the increased number of employees as a  result of the opening of Acsiopolis@Sandton.,37,years,2023
Acsion,Employees,2023 2022 Number of employees 412 143 Female employees 55% 45% Average age 37 years 33 years Average tenure* 16 months 4 years Amount spent on training and development: R348 000 *   Decreased due to the increased number of employees as a  result of the opening of Acsiopolis@Sandton.,33,years,2023
Acsion,Employees,2023 2022 Number of employees 412 143 Female employees 55% 45% Average age 37 years 33 years Average tenure* 16 months 4 years Amount spent on training and development: R348 000 *   Decreased due to the increased number of employees as a  result of the opening of Acsiopolis@Sandton.,4,years,2023
Adcock Ingram,Supplier,"OUR CORE VALUES Equality Practice non-discrimination and equal opportunities Integrity Act with integrity at all times Respect Have respect for people, society and the environment Empowerment Believe in empowerment of our people, thus encouraging entrepreneurship, innovation and accountability Quality Provide quality products and services Transparency Believe in transparency and open communicationOVERVIEW RANKED 1ST  in the private and public  pharmaceutical marketLISTED  on the JSE as  AIP PROUDLY  South African companyMORE THAN   130 YEARS  heritage MARKET SHARE OF   9.6%  in the total private marketR9.6 BILLION  market capitalisation 3 LOCAL manufacturing   facilities in South Africa   and 1 in IndiaHead office in  MIDRAND LEADER  in the OTC   pharmaceutical marketBIDVEST   is the majority   shareholderLEVEL 2 Broad-based Black Economic  Empowerment rating2 316 permanent employees Largest supplier   of hospital and critical care  productsFOUR decentralised   autonomous divisionsTurnover R9.1 BILLION57% of turnover single exit price  (SEP) regulated AT A GLANCE OPERATING CONTEXT CORPORATE GOVERNANCE OUR PERFORMANCE SUSTAINABILITY REMUNERATION SUMMARISED FINANCIAL RESULTS INTEGRATED REPORT 2023 2OUR MATERIAL MATTERS: •",130,YEARS,2023
Adcock Ingram,Employment,INTEGRATED REPORT 2023 9Median age 28 years Unemployment rate 32.9%Life expectancy 62.8 years People living with HIV 8.45 million OPERATING ENVIRONMENT OVERVIEW OF SOUTH AFRICA1 Population   60.6 million49% Male 51% FemaleSouth Africa  became a republic  in 1961 and  transitioned to a  constitutional  democracy in 1994,28,years,2023
Adcock Ingram,Employment,INTEGRATED REPORT 2023 9Median age 28 years Unemployment rate 32.9%Life expectancy 62.8 years People living with HIV 8.45 million OPERATING ENVIRONMENT OVERVIEW OF SOUTH AFRICA1 Population   60.6 million49% Male 51% FemaleSouth Africa  became a republic  in 1961 and  transitioned to a  constitutional  democracy in 1994,62.8,years,2023
Adcock Ingram,Labour,Very regular engagement with the intention to respond readily to their requests Method of engagement Needs and expectations Contribution to value creation  1.1 Employees and organised labour,1.1,Employees,2023
Adcock Ingram,Employees,Black female  1 099 (43%) White female  199 (8%) Average length of service 7.9 years Employees in management African – 53%  White – 24% Indian – 14%  Coloured – 9% Gender split Male   49%51%    Female% of females in management Top – 67%  Senior  – 9% Middle  – 52%  Junior  – 58% Average annual remuneration   of the top 10% earners R 1 350 302 Vertical gap between the   highest and lowest paid employee 57 Average compensation per  male employee R 443 545 Permanent employees 2 316 (2022: 2 314) Average annual remuneration  of the bottom 10% earners R 132 580 Ratio of male: female average  compensation 1.02 Average compensation per  female employee R 436 139 AT A GLANCE OPERATING CONTEXT CORPORATE GOVERNANCE OUR PERFORMANCE SUSTAINABILITY REMUNERATION SUMMARISED FINANCIAL RESULTS INTEGRATED REPORT 2023,7.9,years,2023
Adcock Ingram,Employees,"82other Other Other Other Other White Indian Coloured AfricanRacial  composition  67% 12% 8% 13% other Other Other Unskilled Semi- skilledJunior Middle Top and  seniorManagement  composition    <1%   16%   4%  35%   45% other Other Other Other 60 + 50 - 59 40 - 49 30 - 39 20 - 29Age pro/f_ile  in years   12%   34%   28%   18%   8% other Other Other Other 20 + 11 - 20 6 - 10 3 - 5 0 - 2Length of service  pro/f_ile   32%   14%   28%   17%   9% Other Other Other Bargaining unit Fixed term  contractBRG TGPTypes of  employees   53%   9%  38%   Sick days taken 18 947 Man hours   worked 4 713 690 Employee turnover 9.2% Absenteeism (sick) rate 3.3% Number of disciplinary cases  254 Dismissals   39 Employees with   medial aid 51% ICAS   engagement rate 10.4% Site clinic visits 9 968 No. of employees who   got tested for HIV 701 No. of employees who   tested positive 10 Total number of employees trained for skills, including  internal and external training interventions 623Total number of employees with disabilities trained for  skills, including internal and external training interventions 49 INTEGRATED REPORT 2023 83  EMPLOYEE VALUE PROPOSITION",39,Employees,2023
Adcock Ingram,Employees,"HIGHLIGHTS R56 million  total spend  on skills development for  all employees4.5% of   payroll spent on   trainingR0.6 million   spent on unaccredited  formal training for  216 employees R52 million  spent on   skills development of  Black employees4.3%  of payroll   spent on training Black  employees52%  of training spent  on females and 48%  on  males R1.6 million  spent  on study assistance  for 46 employees, 57%   female, 67%  African354",216,employees,2023
Adcock Ingram,Employees,"HIGHLIGHTS R56 million  total spend  on skills development for  all employees4.5% of   payroll spent on   trainingR0.6 million   spent on unaccredited  formal training for  216 employees R52 million  spent on   skills development of  Black employees4.3%  of payroll   spent on training Black  employees52%  of training spent  on females and 48%  on  males R1.6 million  spent  on study assistance  for 46 employees, 57%   female, 67%  African354",46,employees,2023
Adcock Ingram,Employees,"Black and 19 White  employees attended  learnerships, internships  and apprenticeships0.37%  of payroll spent  on training of employees  with a disability 17.26  (2022: 15.94) points  for skills development on  B-BBEE scorecard29 formerly unemployed  Black employees, who  were part of the talent  pipeline, absorbedR3.2 million   (2022: R2.6 million)  received from CHIETA Talent pipeline consists  of 143 employees  (graduates, apprentices,  interns, learners and junior  pharmacists)R11 million   (2022: R5.1 million)  was claimed as a tax  deduction for learnershipsOnline courses attended • 1 218  – Competition Law • 1 412  – Pharmacovigilance • 176 – Wits digital (various) • 223 –  Skills Town platform  (various) INTEGRATED REPORT 2023 85Adcock Ingram is committed to learning and development to  ensure that:  zEmployees receive adequate depth of skills, knowledge and  competencies to meet future business requirements.",143,employees,2023
Adcock Ingram,Employees,The readiness level and diversity profile of possible successors are as follows: READINESS LEVEL other Other >3 years 3 years 2 years 1 year Ready nowExecutive management team   3   2   2   3   4 other Other Other Other >3 years 3 years 2 years 1 year Ready now   6   3   8   15   2Divisional management team other Other Other Other >3 years 3 years 2 years 1 year Ready now   2   0   4   5   1Critical roles where employees  are within /f_ive,3,years,2023
Adcock Ingram,Employees,The readiness level and diversity profile of possible successors are as follows: READINESS LEVEL other Other >3 years 3 years 2 years 1 year Ready nowExecutive management team   3   2   2   3   4 other Other Other Other >3 years 3 years 2 years 1 year Ready now   6   3   8   15   2Divisional management team other Other Other Other >3 years 3 years 2 years 1 year Ready now   2   0   4   5   1Critical roles where employees  are within /f_ive,3,years,2023
Adcock Ingram,Employees,The readiness level and diversity profile of possible successors are as follows: READINESS LEVEL other Other >3 years 3 years 2 years 1 year Ready nowExecutive management team   3   2   2   3   4 other Other Other Other >3 years 3 years 2 years 1 year Ready now   6   3   8   15   2Divisional management team other Other Other Other >3 years 3 years 2 years 1 year Ready now   2   0   4   5   1Critical roles where employees  are within /f_ive,2,years,2023
Adcock Ingram,Employees,The readiness level and diversity profile of possible successors are as follows: READINESS LEVEL other Other >3 years 3 years 2 years 1 year Ready nowExecutive management team   3   2   2   3   4 other Other Other Other >3 years 3 years 2 years 1 year Ready now   6   3   8   15   2Divisional management team other Other Other Other >3 years 3 years 2 years 1 year Ready now   2   0   4   5   1Critical roles where employees  are within /f_ive,3,years,2023
