Company,Indicator,Context,Metric,Metric Unit,Latest Year
Adcock Ingram,Environment,6%5.9% 6.0%5.1% 4.7%9.0% 7. 8% 6.2% 4.1% The top 10   corporations  represent  52.3%  (2022: 52.1%) of the total  private market value The top 20   corporations  represent  70.3% (2022: 70.6%) of the total  private market value  The top 5 companies in  the Private OTC marketThe top 5 companies in  the Private market ASPEN ASPENASPEN ASPEN CIPLANOVARTIS CIPLA VIATRIS CIPLA JOHNSON & JOHNSON INOVA PHARMANOVARTISCIPLA SANOFISANOFISANOFI INTEGRATED REPORT 2023 13REGULATORY ENVIRONMENT WHAT STAKEHOLDERS NEED TO UNDERSTAND ABOUT THE  REGULATORY ENVIRONMENT IN WHICH WE OPERATE Various regulatory bodies / regulations inform the way in which a South  African pharmaceutical company conducts business.,4.7,%,2023
Adcock Ingram,Energy,3%BUSINESS UNIT PERFORMANCE CONSUMER MARKET SHARE1   CATEGORY AND POSITION Probiotics #2 MARKET SHARE 31.2% CATEGORY AND POSITION Energy supplements #1 MARKET SHARE 34.3% LAUREN SHIMMIN Financial Director NICK FORD Managing Director Contribution to  Group results            (%) 051015202530 2023 2022 2021 Total assetsTrading  pro/f_itTurnover   30  18   17 TURNOVER: + 6% TOP 10 BRANDS’,3,%,2023
Adcock Ingram,Waste,"Since February 2020, My Walk has put quality school shoes on the feet of more  than 100 000 children and prevented over 75 tons of healthcare waste going to  landfill, including drip bags and PVC tubing, reclaimed from 20 participating  Netcare hospitals in Gauteng.",75,tons,2020
Adcock Ingram,Material,"For each ton of PVC material recycled and  repurposed to make My Walk school shoes, some 1.5 tons of greenhouse gasses  are prevented from entering the atmosphere.",1.5,tons,2020
Adcock Ingram,Waste,84% (3 501 tonnes) of total (non-hazardous  waste was recycled.,501,tonnes,2020
Adcock Ingram,Energy,2 Renewable energy implanted at the Clayville site (OTC) generating 1 110 MWh.,110,MWh,2020
Adcock Ingram,Emissions,3 Location-based electricity emissions assume Adcock Ingram purchased renewable electricity (1 445 MWh) at Distribution which is sourced from the grid.,445,MWh,2020
Adcock Ingram,Waste,Area in m2115 229 115 229a The detailed report from Carbon Calculated can be obtained from www.adcock.com/Investors/IntegratedReports  INTEGRATED REPORT 2023 79NATURAL CAPITAL CONTINUED ENVIRONMENTAL EFFORTS DURING THE YEAR Waste split 020406080100 Recycled wasteWaste to land/f_ill   16%   84%WASTE WATERRecycled waste2023  tonnes Split Wood (pallets) 1 371 39% Plastic 831 24% Boiler ash,84,%,2023
Adcock Ingram,Environment,"The Executive for Public Affairs  monitors the implementation of projects in liaison with the  NPOs and/or PBOs which are responsible for the execution,  based on agreed milestones and regular feedback reports. R8.4 million Health – R5.4 million Education – R1.3 million Basic needs and social  development – R1.0 million   Environment – R0.7 millionCSR TOTAL SPEND % OF REVENUE 0.09% % OF NPAT* 1.0%ENTERPRISE AND SUPPLIER  DEVELOPMENT Supplier development loans  outstanding R13.1 million Enterprise development loans  outstanding R7.1 million * South Africa INTEGRATED REPORT 2023 91With R8.4 million spent this past year, two projects with a focus on environmental rehabilitation were supported for the first  time:  zHennops River Revival, a river cleaning project; and   zFood and Trees for Africa, through planting of vegetable gardens and trees at schools and homes.",1,%,2023
Adcock Ingram,Supply chain,"The performance conditions (financial and non-financial) attached to the award made on 30 September 2022, measured over a  three-year period from 1 July 2022 to 30 June 2025, are as follows: Measure WeightMeasurement  basePerformance  threshold (50% vesting)Target (70% vesting)Stretch (100% vesting) Financial HEPS growth 40% Inflation and SEP (50% CPI + 50% SEP) (50% CPI + 50% SEP)+1% (50% CPI + 50% SEP)+2% ROFE120% ROFE 24% 27% 29% Environmental Renewable energy 5% Actual data Solar power implemented in  two further  locationsSolar power  implemented in two  further locations and  one initiative  undertaken to reduce  environmental impactSolar power  implemented in two  further locations and  two initiatives  undertaken to reduce  environmental impact Waste management 5% Actual data Waste to landfill   <= 28%Waste to landfill <= 26%Waste to landfill <= 24% Social B-BBEE 5% B-BBEE   scorecard points87 89 91 African employee  appointments (middle  management and above)5% As a % of total  appointments45% 55% 65% Disability profile 5% As a % permanent  headcount2% 2.5% 3% Learning and  development (graduates  funded by NSFAS)25% As a % graduates 30% 40% 45% Governance Ethical supply chain  process10% Actual data 10% of supplier   value migrated   to system20% of supplier   value migrated   to system30% of supplier   value migrated   to system 1 Return on funds employed 2 NSFAS – National Student Financial Aid Scheme INTEGRATED REPORT 2023",28,%,2025
Adcock Ingram,Supply chain,"The performance conditions (financial and non-financial) attached to the award made on 30 September 2022, measured over a  three-year period from 1 July 2022 to 30 June 2025, are as follows: Measure WeightMeasurement  basePerformance  threshold (50% vesting)Target (70% vesting)Stretch (100% vesting) Financial HEPS growth 40% Inflation and SEP (50% CPI + 50% SEP) (50% CPI + 50% SEP)+1% (50% CPI + 50% SEP)+2% ROFE120% ROFE 24% 27% 29% Environmental Renewable energy 5% Actual data Solar power implemented in  two further  locationsSolar power  implemented in two  further locations and  one initiative  undertaken to reduce  environmental impactSolar power  implemented in two  further locations and  two initiatives  undertaken to reduce  environmental impact Waste management 5% Actual data Waste to landfill   <= 28%Waste to landfill <= 26%Waste to landfill <= 24% Social B-BBEE 5% B-BBEE   scorecard points87 89 91 African employee  appointments (middle  management and above)5% As a % of total  appointments45% 55% 65% Disability profile 5% As a % permanent  headcount2% 2.5% 3% Learning and  development (graduates  funded by NSFAS)25% As a % graduates 30% 40% 45% Governance Ethical supply chain  process10% Actual data 10% of supplier   value migrated   to system20% of supplier   value migrated   to system30% of supplier   value migrated   to system 1 Return on funds employed 2 NSFAS – National Student Financial Aid Scheme INTEGRATED REPORT 2023",26,%,2025
African Rainbow Minerals (ARM),Material,"However, the above material matters are aligned with the following SDGs: SDG (Goal) ARM indicators Ensure healthy lives and promote  wellbeing for all at all ages1 Pulmonary tuberculosis (TB)2 HIV prevalence3   Emplo yees and contractors receiving  antiretroviral therapy (ART)4 Number of fatalities5 LTIFR Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all1 Training spend per employee 2 Training days per employee3 Training spend as a % of payroll4 Adult education and training (AET)5 Bursaries awarded 6 Bursars employed by ARM7   Bursaries to childr en of ARM employees 8   Studies funded for ARM emplo yees Achieve gender equality and empower all women and girls1    W orkforce breakdown by race  and gender 2   F emale representation in the  workforce (%)3 Female representation in management (%)4   F emale representation on the board (%) Ensure availability and sustainable management of water and sanitation for all1 Water recycling and reuse2 Water use efficiency3 Water stress4 Water reuse efficiency (%)5   W ater supplied to neighbouring  communities, farms and other users (m3) Ensure access to affordable, reliable, sustainable and modern energy for all1    Ener gy consumption intensity per unit of output per commodity 2   In vestment in renewable energy and energy optimisation 3   Ener gy-related community investment Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all1 Value-added, net value-added 2   F atality frequency rate (FFR); lost-time  injury frequency rate (LTIFR); total recordable injury frequency rate (TRIFR) 3   P ercentage of workforce belonging  to a trade union4  Number of  employees and contractors  5   Pr ocurement of goods and services from  host communities (R billion) Build resilient infrastructure, promote inclusive and sustainable industrialisation and foster innovation1 Percentage of local procurement2   P ercentage of procurement from women  and youth-owned businesses SDG (Goal) ARM indicators Ensure sustainable consumption and production patterns1 Hazardous waste2",4,Number,
African Rainbow Minerals (ARM),Climate,"Recycled waste Climate action 1 Scope 1 and 2 GHG emissions2   R eduction in GHG emissions from  specific initiatives Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels1    Number of  board meetings and  attendance rate 2 Board members by age range3   Number of  committee meetings and  attendance rate 4   T otal compensation per board member  (executive and non-executive directors)5  V alue of corruption-related fines paid  or payable due to settlements 6   A verage number of hours of training  in anti-corruption issues per employee per year (as total hours of training in anti-corruption issues per year divided by total employees)",4,T,
African Rainbow Minerals (ARM),Emissions,◆ Open-pit mechanised mine ● 13.1Mt iron ore LoM 24 years EMPL 3 658 LTIFR 0.17 Scope 1 and 2 emissions313 073tCO2e,73,tCO2e,
African Rainbow Minerals (ARM),Water,◆ Smelter LoM 116 000t ferromanganese EMPL 635 LTIFR 0.00 Scope 1 and 2 emissions596 191tCO2e Operational water  withdrawal0.2 million m3 CSI and LED spend R1.7 million IAR page 68.,0,t,
African Rainbow Minerals (ARM),Water,◆ Smelter LoM 116 000t ferromanganese EMPL 635 LTIFR 0.00 Scope 1 and 2 emissions596 191tCO2e Operational water  withdrawal0.2 million m3 CSI and LED spend R1.7 million IAR page 68.,191,tCO2e,
African Rainbow Minerals (ARM),Water,◆ Open-pit mechanised mine ● 3.1Mt iron ore LoM 13 years EMPL 1 199 LTIFR 0.06 Scope 1 and 2 emissions76 266tCO2e Operational water  withdrawal4.6 million m3 CSI and LED spend R14.8 million IAR page 68.,266,tCO2e,
African Rainbow Minerals (ARM),Water,Smelter LoM 253 000t ferromanganese EMPL Not reported by ARM LTIFR Not reported by ARM Scope 1 and 2 emissionsNot reported by ARM Operational water,0,t,
African Rainbow Minerals (ARM),Water,withdrawalNot reported by ARM CSI and LED spend Not reported by ARM IAR page 68.◆Underground mechanised  mine ● 4.1Mt manganese ore LoM >30 years EMPL 4 233 LTIFR 0.24 Scope 1 and 2 emissions181 033tCO2e Operational water  withdrawal2.0 million m3 CSI and LED spend R54.3 million IAR page 68.,33,tCO2e,
African Rainbow Minerals (ARM),Water,Underground mine ● 295 000 6E PGM ounces LoM >30 years* EMPL 5 728 LTIFR 0.47 Scope 1 and 2 emissions324 831tCO2e Operational water  withdrawal4.0 million m3 CSI and LED spend R6.2 million IAR page 58.◆Underground mechanised mine ● 302 000 6E PGM ounces LoM >30 years* EMPL 6 060 LTIFR 0.21 Scope 1 and 2 emissions293 932tCO2e Operational water  withdrawal3.1 million m3 CSI and LED spend R15.8 million IAR page 58.,831,tCO2e,
African Rainbow Minerals (ARM),Water,Underground mine ● 295 000 6E PGM ounces LoM >30 years* EMPL 5 728 LTIFR 0.47 Scope 1 and 2 emissions324 831tCO2e Operational water  withdrawal4.0 million m3 CSI and LED spend R6.2 million IAR page 58.◆Underground mechanised mine ● 302 000 6E PGM ounces LoM >30 years* EMPL 6 060 LTIFR 0.21 Scope 1 and 2 emissions293 932tCO2e Operational water  withdrawal3.1 million m3 CSI and LED spend R15.8 million IAR page 58.,932,tCO2e,
African Rainbow Minerals (ARM),Water,Smelter ●Currently being utilised to   develop energy-efficient  smelting L oM 118 EMPL 240 LTIFR 0.00 Scope 1 and 2 emissions11 316tCO2e Operational water  withdrawal0.08 million m3 CSI and LED spend Rnil MACHADODORP FERROMANGANESE 6E PGM  6E PGM THERMAL COAL  THERMAL COAL◆ Open-pit mechanised mine ●Currently on care and  maintenance LoMCurrently on care and maintenance EMPL,316,tCO2e,
African Rainbow Minerals (ARM),Water,"122 LTIFR 0.00 Scope 1 and 2 emissions7 437tCO2e Operational water  withdrawal0.2 million m3 CSI and LED spend Rnil IAR page 58.  NKOMATI NICKEL   (By-products including PGM, chrome, copper and cobalt) 17 ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 2023 16 OVERVIEW ENVIRONMENT SOCIAL GOVERNANCE SUPPLEMENTARY INFORMATION OUR APPROACH TO ESG AND VALUE CREATION",437,tCO2e,2023
African Rainbow Minerals (ARM),Environment,F2019 Economic and related core baseline indicators (segmental) Sales (Rm) 14 662 38 208 44 564 27 370  26 641  Taxes (Rm) 3 469 4 817 6 506 2 805 2 135 Headline earnings (Rm) 8 981 11 338 13 064 5 534 5 226 EBITDA (Rm) 5 829 17 839 24 321 11 009 9 336 Number of environmental administrative penalties/fines – – – – – Employee indicators (100% basis),336,Number,2023
