Company,Indicator,Context,Metric,Metric Unit,Latest Year
ABSA Group Limited,Executive,"60 27 Board tenure Average tenure = 4 4 4 0 – 3 years = 9 9 1 9 4 – 6 years = 3 3 8 4 7 – 9 years  2 3 2 2 10+ years – 2 1 Average age  61 60 60 58 40 – 49 years  2 3 3 4 50 – 59 years = 3 3 3 5 60 – 69 years = 8 8 8 5 70+ years = 1 1 2 2 Executive committee Total number of exco members  14 10 8 11 Executive directors = 2 2 2 3 Prescribed officers = 5 2 2 2 Ex-officio member = 1 1 1 1 Women exco members  3 2 1 2 AIC exco members  8 4 3 5 Tenure in the Executive Committee 0 – 3 years  11 6 5 8 4 – 6 years  1 2 3 2 7 – 9 years = 2 2 1 1 Tenure at Absa 0 – 10 years  4 2 4 6 11 – 20 years  7 6 3 4 > 21 years  3 2 2 1Environment Social Tax Governance ShareholdersAbsa Group Limited  2022 E nvironmental, Social and Governance Indicators25 Environment Social Tax Governance Shareholders Indicator Trend 2022 2021 2020 2019 Ethics Employees completing the Absa Way Code of Ethics training (%) 98.5 n/a 92.0 96.5 Employees completing Preventing Financial Crime training (%)  98.5 98.2 98.6 96.5 Whistleblowing – reported cases = 416 416 312 408 Whistleblowing – still under investigation  131 103 Whistleblowing – substantiated cases  105 112 83 38 Whistleblowing – unsubstantiated cases  180 201 Disciplinary cases reported  1 690 1 577 1 498 Disciplinary cases concluded  1 480 961 1 482 1 712 of which were due to ethical breaches  422 414 317 394 Disciplinary cases ongoing  210 616 16 Regulatory fines (Rm)  3.7 2.1 9.6 9.8 Remuneration Vote for Remuneration Implementation Report (%) ",6,years,2022
ABSA Group Limited,Executive,"60 27 Board tenure Average tenure = 4 4 4 0 – 3 years = 9 9 1 9 4 – 6 years = 3 3 8 4 7 – 9 years  2 3 2 2 10+ years – 2 1 Average age  61 60 60 58 40 – 49 years  2 3 3 4 50 – 59 years = 3 3 3 5 60 – 69 years = 8 8 8 5 70+ years = 1 1 2 2 Executive committee Total number of exco members  14 10 8 11 Executive directors = 2 2 2 3 Prescribed officers = 5 2 2 2 Ex-officio member = 1 1 1 1 Women exco members  3 2 1 2 AIC exco members  8 4 3 5 Tenure in the Executive Committee 0 – 3 years  11 6 5 8 4 – 6 years  1 2 3 2 7 – 9 years = 2 2 1 1 Tenure at Absa 0 – 10 years  4 2 4 6 11 – 20 years  7 6 3 4 > 21 years  3 2 2 1Environment Social Tax Governance ShareholdersAbsa Group Limited  2022 E nvironmental, Social and Governance Indicators25 Environment Social Tax Governance Shareholders Indicator Trend 2022 2021 2020 2019 Ethics Employees completing the Absa Way Code of Ethics training (%) 98.5 n/a 92.0 96.5 Employees completing Preventing Financial Crime training (%)  98.5 98.2 98.6 96.5 Whistleblowing – reported cases = 416 416 312 408 Whistleblowing – still under investigation  131 103 Whistleblowing – substantiated cases  105 112 83 38 Whistleblowing – unsubstantiated cases  180 201 Disciplinary cases reported  1 690 1 577 1 498 Disciplinary cases concluded  1 480 961 1 482 1 712 of which were due to ethical breaches  422 414 317 394 Disciplinary cases ongoing  210 616 16 Regulatory fines (Rm)  3.7 2.1 9.6 9.8 Remuneration Vote for Remuneration Implementation Report (%) ",9,years,2022
ABSA Group Limited,Executive,"60 27 Board tenure Average tenure = 4 4 4 0 – 3 years = 9 9 1 9 4 – 6 years = 3 3 8 4 7 – 9 years  2 3 2 2 10+ years – 2 1 Average age  61 60 60 58 40 – 49 years  2 3 3 4 50 – 59 years = 3 3 3 5 60 – 69 years = 8 8 8 5 70+ years = 1 1 2 2 Executive committee Total number of exco members  14 10 8 11 Executive directors = 2 2 2 3 Prescribed officers = 5 2 2 2 Ex-officio member = 1 1 1 1 Women exco members  3 2 1 2 AIC exco members  8 4 3 5 Tenure in the Executive Committee 0 – 3 years  11 6 5 8 4 – 6 years  1 2 3 2 7 – 9 years = 2 2 1 1 Tenure at Absa 0 – 10 years  4 2 4 6 11 – 20 years  7 6 3 4 > 21 years  3 2 2 1Environment Social Tax Governance ShareholdersAbsa Group Limited  2022 E nvironmental, Social and Governance Indicators25 Environment Social Tax Governance Shareholders Indicator Trend 2022 2021 2020 2019 Ethics Employees completing the Absa Way Code of Ethics training (%) 98.5 n/a 92.0 96.5 Employees completing Preventing Financial Crime training (%)  98.5 98.2 98.6 96.5 Whistleblowing – reported cases = 416 416 312 408 Whistleblowing – still under investigation  131 103 Whistleblowing – substantiated cases  105 112 83 38 Whistleblowing – unsubstantiated cases  180 201 Disciplinary cases reported  1 690 1 577 1 498 Disciplinary cases concluded  1 480 961 1 482 1 712 of which were due to ethical breaches  422 414 317 394 Disciplinary cases ongoing  210 616 16 Regulatory fines (Rm)  3.7 2.1 9.6 9.8 Remuneration Vote for Remuneration Implementation Report (%) ",10,years,2022
ABSA Group Limited,Executive,"60 27 Board tenure Average tenure = 4 4 4 0 – 3 years = 9 9 1 9 4 – 6 years = 3 3 8 4 7 – 9 years  2 3 2 2 10+ years – 2 1 Average age  61 60 60 58 40 – 49 years  2 3 3 4 50 – 59 years = 3 3 3 5 60 – 69 years = 8 8 8 5 70+ years = 1 1 2 2 Executive committee Total number of exco members  14 10 8 11 Executive directors = 2 2 2 3 Prescribed officers = 5 2 2 2 Ex-officio member = 1 1 1 1 Women exco members  3 2 1 2 AIC exco members  8 4 3 5 Tenure in the Executive Committee 0 – 3 years  11 6 5 8 4 – 6 years  1 2 3 2 7 – 9 years = 2 2 1 1 Tenure at Absa 0 – 10 years  4 2 4 6 11 – 20 years  7 6 3 4 > 21 years  3 2 2 1Environment Social Tax Governance ShareholdersAbsa Group Limited  2022 E nvironmental, Social and Governance Indicators25 Environment Social Tax Governance Shareholders Indicator Trend 2022 2021 2020 2019 Ethics Employees completing the Absa Way Code of Ethics training (%) 98.5 n/a 92.0 96.5 Employees completing Preventing Financial Crime training (%)  98.5 98.2 98.6 96.5 Whistleblowing – reported cases = 416 416 312 408 Whistleblowing – still under investigation  131 103 Whistleblowing – substantiated cases  105 112 83 38 Whistleblowing – unsubstantiated cases  180 201 Disciplinary cases reported  1 690 1 577 1 498 Disciplinary cases concluded  1 480 961 1 482 1 712 of which were due to ethical breaches  422 414 317 394 Disciplinary cases ongoing  210 616 16 Regulatory fines (Rm)  3.7 2.1 9.6 9.8 Remuneration Vote for Remuneration Implementation Report (%) ",20,years,2022
ABSA Group Limited,Executive,"60 27 Board tenure Average tenure = 4 4 4 0 – 3 years = 9 9 1 9 4 – 6 years = 3 3 8 4 7 – 9 years  2 3 2 2 10+ years – 2 1 Average age  61 60 60 58 40 – 49 years  2 3 3 4 50 – 59 years = 3 3 3 5 60 – 69 years = 8 8 8 5 70+ years = 1 1 2 2 Executive committee Total number of exco members  14 10 8 11 Executive directors = 2 2 2 3 Prescribed officers = 5 2 2 2 Ex-officio member = 1 1 1 1 Women exco members  3 2 1 2 AIC exco members  8 4 3 5 Tenure in the Executive Committee 0 – 3 years  11 6 5 8 4 – 6 years  1 2 3 2 7 – 9 years = 2 2 1 1 Tenure at Absa 0 – 10 years  4 2 4 6 11 – 20 years  7 6 3 4 > 21 years  3 2 2 1Environment Social Tax Governance ShareholdersAbsa Group Limited  2022 E nvironmental, Social and Governance Indicators25 Environment Social Tax Governance Shareholders Indicator Trend 2022 2021 2020 2019 Ethics Employees completing the Absa Way Code of Ethics training (%) 98.5 n/a 92.0 96.5 Employees completing Preventing Financial Crime training (%)  98.5 98.2 98.6 96.5 Whistleblowing – reported cases = 416 416 312 408 Whistleblowing – still under investigation  131 103 Whistleblowing – substantiated cases  105 112 83 38 Whistleblowing – unsubstantiated cases  180 201 Disciplinary cases reported  1 690 1 577 1 498 Disciplinary cases concluded  1 480 961 1 482 1 712 of which were due to ethical breaches  422 414 317 394 Disciplinary cases ongoing  210 616 16 Regulatory fines (Rm)  3.7 2.1 9.6 9.8 Remuneration Vote for Remuneration Implementation Report (%) ",21,years,2022
ABSA Group Limited,Executive,"60 27 Board tenure Average tenure = 4 4 4 0 – 3 years = 9 9 1 9 4 – 6 years = 3 3 8 4 7 – 9 years  2 3 2 2 10+ years – 2 1 Average age  61 60 60 58 40 – 49 years  2 3 3 4 50 – 59 years = 3 3 3 5 60 – 69 years = 8 8 8 5 70+ years = 1 1 2 2 Executive committee Total number of exco members  14 10 8 11 Executive directors = 2 2 2 3 Prescribed officers = 5 2 2 2 Ex-officio member = 1 1 1 1 Women exco members  3 2 1 2 AIC exco members  8 4 3 5 Tenure in the Executive Committee 0 – 3 years  11 6 5 8 4 – 6 years  1 2 3 2 7 – 9 years = 2 2 1 1 Tenure at Absa 0 – 10 years  4 2 4 6 11 – 20 years  7 6 3 4 > 21 years  3 2 2 1Environment Social Tax Governance ShareholdersAbsa Group Limited  2022 E nvironmental, Social and Governance Indicators25 Environment Social Tax Governance Shareholders Indicator Trend 2022 2021 2020 2019 Ethics Employees completing the Absa Way Code of Ethics training (%) 98.5 n/a 92.0 96.5 Employees completing Preventing Financial Crime training (%)  98.5 98.2 98.6 96.5 Whistleblowing – reported cases = 416 416 312 408 Whistleblowing – still under investigation  131 103 Whistleblowing – substantiated cases  105 112 83 38 Whistleblowing – unsubstantiated cases  180 201 Disciplinary cases reported  1 690 1 577 1 498 Disciplinary cases concluded  1 480 961 1 482 1 712 of which were due to ethical breaches  422 414 317 394 Disciplinary cases ongoing  210 616 16 Regulatory fines (Rm)  3.7 2.1 9.6 9.8 Remuneration Vote for Remuneration Implementation Report (%) ",96.5,Employees,2022
Accelerate Property Fund LTD,Board,"See our  stakeholder  engagements from  page 38.Delivering value  to stakeholders Accelerate Property Fund 4 Portfolio overview by GLA  64,90,9 34,2 2022: 31,02022: 60,12022: 8,9 % Retail Office Industrial Regional overview by GLA  73,50,2 20,5 2022: 20,02022: 74,52022: 0,2 %5,8 2022: 5,3 Gauteng Western Cape Limpopo MpumalangaFourways MallIntegrated report 2023 7 Our company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statements How we operate Our board is responsible for the overall direction, strategy and supervision of the company.",2,%,2023
Accelerate Property Fund LTD,Leadership,"To ensure long-term  sustainability, our  leadership team  placed particular  focus on:Resetting the Fund    Joint CEOs’ review ,   from page 18. Balance sheet and treasury  management   Interim CFO’s review ,   from page 20. Sustainability in action   From page 60 to 67.Investment property portfolio  valued at R9,2 billion  (2022:",2,billion,2022
Accelerate Property Fund LTD,Employees,"Provided employment stability to 61 employees,  including external management companiesInitiated programmes and mentorships relating to  future skills  Property management expertise retained 86,1% tenants and reduced vacancies from  21,2% in 2022 to 16,4% in 2023R166 million total procurement spend R1,3 million total corporate social  investment (CSI) spendT otal Fund gross   lettable area (GLA) 380 362m²  (2022: 415 428m²)Contractual escalation  7,6%  (2022: 7,0%)Weighted average lease   expiry (WALE)",61,employees,2022
Accelerate Property Fund LTD,Employees,"Provided employment stability to 61 employees,  including external management companiesInitiated programmes and mentorships relating to  future skills  Property management expertise retained 86,1% tenants and reduced vacancies from  21,2% in 2022 to 16,4% in 2023R166 million total procurement spend R1,3 million total corporate social  investment (CSI) spendT otal Fund gross   lettable area (GLA) 380 362m²  (2022: 415 428m²)Contractual escalation  7,6%  (2022: 7,0%)Weighted average lease   expiry (WALE)",3,million,2022
Accelerate Property Fund LTD,Board,"3,3 years  (2022: 3,9 years)Financial capital  Manufactured capital  Social and relationship capital  Intellectual capital Human capital  Natural capital  12 Integrated report 2023 13 Accelerate Property FundCedar SquareOur company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statementsIntegrated report 2023 15 Our company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statements 14 Leadership    review Accelerate Property Fund16 Chairperson’s review 18 Joint CEO’s review 20 Interim CFO’s reviewFourways MallIntegrated report 2023 17 Our company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statements Accelerate Property Fund 16 Chairperson’s review Our Board of Directors is cohesive and  committed to ensuring stabilisation as we   navigate change and streamline the business  for future growth – Mr TT Mboweni.",3,years,2023
Accelerate Property Fund LTD,Board,"3,3 years  (2022: 3,9 years)Financial capital  Manufactured capital  Social and relationship capital  Intellectual capital Human capital  Natural capital  12 Integrated report 2023 13 Accelerate Property FundCedar SquareOur company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statementsIntegrated report 2023 15 Our company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statements 14 Leadership    review Accelerate Property Fund16 Chairperson’s review 18 Joint CEO’s review 20 Interim CFO’s reviewFourways MallIntegrated report 2023 17 Our company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statements Accelerate Property Fund 16 Chairperson’s review Our Board of Directors is cohesive and  committed to ensuring stabilisation as we   navigate change and streamline the business  for future growth – Mr TT Mboweni.",9,years,2023
Accelerate Property Fund LTD,Leadership,"7,6 7,7 6,6 2022 7,0 7,0 7,2 6,8 Weighted average lease  period (years)2023 3,3 2,5 4,2 – 2022 3,9 3,5 5,2 3,3 Integrated report 2023 51 Sectoral type by GLA  64,90,9 34,2 2022: 31,02022: 60,12022: 8,9 % Retail Office Industrial Sectoral type by GLA  64,90,9 34,2 2022: 31,02022: 60,12022: 8,9 % Retail Office Industrial Sectoral type by value 71,5 28,2 2022: 27,62022: 70,9%0,3 2022: 1,5 The Buzz Shopping CentreOur company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statementsIntegrated report 2023 53 Retail  Our retail portfolio includes a diverse selection of  shopping centres.",9,%,2023
Accelerate Property Fund LTD,Leadership,"58 58 AR Audit and risk committee SETSocial, ethics and  transformation committeeR Remuneration committeeI Investment committee N Nominations committee  Committee chairOur company    overviewY ear in    reviewLeadership    reviewMaterial themes    and focus areasOur business    driversOur    portfolioSustainability    in action GovernanceAnnual financial   statements Accelerate Property Fund 76 Our management team  Our dedicated management team has over 200 years combined experience in finance, legal,  retail and property sectors.",200,years,2023
Accelerate Property Fund LTD,Employees,"Despite difficult trading circumstances, our key performance achievements during the year  included the following:  —We retained cash within APF by successfully concluding a DRIP in June 2022, whereby 83% of shareholders  elected to reinvest   —We refinanced R1,0 billion of Bank and DCM debt   —We reduced total debt from R4,6 billion to R4,5 billion through non-core property sales completed of R146 million   —We signed an additional R292 million on non-core property sales   —We successfully negotiated temporary ICR and LTV covenant relief with funders   —We created undrawn reserves of R218 million   —We introduced R750 million of new DCM funding, replacing existing debt  —We are 75,6% hedged with a SWAP expiry profile in excess of 2 years Given the often challenging and uncertain macro-economic environment we are operating in, it remains important  for an effective realisation and deliverance of our business strategy, and as such, the committee acknowledges  the need to ensure that our remuneration structures achieve the objectives of attracting, motivating, retaining and  rewarding high-calibre employees.",0,billion,2022
